Date,Well,Ø_size,Pwh,Twh,ΔP_choke,Qo,Qg
2013-01-06,5599,97.03116479166667,31.922278510638296,91.36506148936171,5.107575106382979,575.18,97437.93
2013-01-07,5599,99.106745625,32.2232825,90.44119104166667,5.399150208333333,581.69,97931.31
2013-01-08,5599,97.04636916666666,32.05311625,91.30906468085107,5.222094122340425,577.99,96579.42
2013-01-09,5599,99.130280625,31.976266875,91.41058291666667,5.1390125,584.31,97443.05
2013-01-10,5599,99.128673125,32.28534270833333,90.77153333333334,5.461892916666667,582.14,97570.96
2013-01-11,5599,99.09032041666667,32.28043958333333,90.93539125,5.263836041666667,568.21,95548.06
2013-01-12,5599,99.13481729166666,32.17714125,90.48612479166667,5.350200625,576.11,97043.4
2013-01-13,5599,99.16177458333334,32.195525208333336,90.44387479166667,5.376837083333333,573.78,97096.13
2013-01-14,5599,99.18552125,32.154293333333335,90.13723083333333,5.349706458333333,575.16,96360.7
2013-01-15,5599,99.20189395833333,32.098916458333335,90.61415854166667,5.04043125,564.88,95075.19
2013-01-16,5599,99.22645583333333,32.10358625,90.941581875,5.100713958333333,569.14,102016.95
2013-01-17,5599,74.68709479166667,35.901616458333336,90.32019583333333,7.9728047916666664,494.69,81029.08
2013-01-18,5599,100.0,35.056373541666666,89.63295291666667,6.062465625,517.52,83856.55
2013-01-19,5599,99.13595583333333,33.62912020833333,89.93010166666667,4.799124791666666,561.72,91018.99
2013-01-20,5599,99.146248125,33.643507291666666,89.97645416666667,4.828136041666666,560.12,90769.39
2013-01-21,5599,99.16701166666667,33.9990525,88.14918708333333,4.978744375,559.35,90792.99
2013-01-22,5599,99.17129520833333,33.718070625,89.05274979166667,4.949044166666667,563.12,91406.51
2013-01-23,5599,99.213205,33.55048625,90.564525625,4.763515833333333,564.84,92368.67
2013-01-24,5599,99.26793395833333,33.48638458333333,90.95869,4.701830208333333,565.66,91576.84
2013-01-25,5599,99.28722479166667,33.89442854166667,89.17447520833333,5.127273958333333,565.62,91436.13
2013-01-26,5599,99.314818125,33.7124775,90.13393916666666,4.9252625,563.37,91192.39
2013-01-27,5599,99.34115729166666,33.83363395833333,89.27458583333333,5.028991666666666,562.36,90617.94
2013-01-28,5599,99.29999770833334,33.894936666666666,88.36923416666667,5.094218541666667,563.29,90717.0
2013-01-29,5599,99.30277291666667,33.702365625,90.05195979166666,4.895338125,562.1,91638.59
2013-01-30,5599,99.31615458333333,33.862143333333336,87.865205,5.041595,559.92,91417.2
2013-01-31,5599,99.29319625,33.42067854166667,91.16730208333334,4.614253333333333,561.57,89849.8
2013-02-01,5599,99.28751354166667,33.47750833333333,91.004200625,4.669665625,558.2,90665.59
2013-02-02,5599,99.29221791666667,33.48665166666667,90.79908979166666,4.692947916666666,551.43,89547.21
2013-02-03,5599,99.30205270833333,33.58157791666667,90.06994979166667,4.7760766666666665,552.28,88428.95
2013-02-04,5599,99.284261875,33.641580625,90.00397458333333,4.827259375,552.26,87706.06
2013-02-05,5599,99.31963895833333,33.60411979166667,90.20236770833333,4.779117708333334,549.5,87438.9
2013-02-06,5599,99.33512125,33.43880166666667,90.85340395833333,4.643945833333333,543.0,86981.02
2013-02-07,5599,99.34471583333334,33.46066416666667,90.869286875,4.663746041666666,563.9,85619.25
2013-02-08,5599,99.36659333333333,33.45415083333334,91.17316333333333,4.659292916666667,548.96,87784.34
2013-02-09,5599,97.29574916666667,33.74130872340425,90.73010638297872,4.958890212765957,546.69,88793.05
2013-02-10,5599,99.372186875,33.934223333333335,89.25612916666667,5.15095375,542.25,87891.85
2013-02-11,5599,99.36705979166666,33.89350520833333,89.29638875,5.115017708333333,541.39,84312.62
2013-02-12,5599,99.36461020833333,33.67589375,90.38334041666667,4.899589375,539.54,86108.9
2013-02-13,5599,99.34165666666667,33.86002531914894,89.63168638297873,5.1001429787234045,537.04,88234.23
2013-02-14,5599,97.03410354166667,34.0338314893617,88.66326787234043,5.261295744680851,531.32,87369.55
2013-02-15,5599,97.06007166666667,33.8258185106383,90.14012787234043,5.039433617021277,534.51,89221.6
2013-02-16,5599,99.144685,33.87276979166667,90.44280895833333,5.10609625,540.85,89589.43
2013-02-17,5599,97.09898645833333,33.92727234042553,89.80996404255319,5.158222553191489,537.73,89144.24
2013-02-18,5599,99.16462479166667,33.72549854166667,90.05321583333334,4.93472375,542.5,89202.26
2013-02-19,5599,99.14268666666666,33.698666458333335,90.628246875,4.816339791666667,536.32,88568.23
2013-02-20,5599,99.14537583333333,34.9923625,90.05826270833333,4.691573958333334,511.74,84776.05
2013-02-21,5599,99.16277666666667,33.903472083333334,90.70954645833334,4.897435833333334,537.55,88392.01
2013-02-22,5599,99.16920770833333,34.23651520833333,91.02547020833333,4.512365833333333,506.01,89653.36
2013-02-23,5599,100.0,33.78237083333333,90.85363729166667,4.833922916666666,531.09,88166.1
2013-02-24,5599,99.16028270833333,33.672445,91.228578125,4.684792291666667,528.33,87839.21
2013-02-25,5599,99.164599375,33.527804375,91.25765854166667,4.752056458333334,532.29,87708.36
2013-02-26,5599,99.19657104166667,33.419989791666666,91.326523125,4.649594166666667,532.86,87557.73
2013-02-27,5599,99.2049925,33.399674375,91.35117,4.629402291666667,529.4,87275.37
2013-02-28,5599,99.19758208333333,33.438212916666664,91.23909083333334,4.669048958333334,528.44,87273.05
2013-03-01,5599,99.18367020833334,33.49318458333333,91.03759708333334,4.717015625,523.93,87511.75
2013-03-02,5599,99.19149895833333,33.503038958333335,90.95530979166666,4.725817083333333,526.2,87651.08
2013-03-03,5599,99.18564979166666,33.613518125,90.49956666666667,4.838436041666666,524.24,87358.58
2013-03-04,5599,99.173520625,33.852392916666666,89.89056895833333,5.068930833333333,525.94,87366.42
2013-03-05,5599,99.16009770833334,33.843772916666666,90.63584833333333,5.052070416666667,526.49,87760.84
2013-03-06,5599,99.15072375,33.98708833333333,89.505160625,5.1152225,517.94,87333.2
2013-03-26,5599,97.365085625,32.16030617021276,89.26596085106382,3.358746170212766,493.48,82047.51
2013-03-27,5599,99.44125125,32.55362916666667,90.31842958333333,3.6868435416666667,514.75,85830.12
2013-03-30,5599,97.087065,32.96355744680851,90.62125361702128,4.049530638297872,540.13,89395.25
2013-03-31,5599,97.00521760869566,33.21064545454546,90.86221204545454,4.271237045454545,534.49,88202.36
2013-04-01,5599,90.945349375,33.28030927869454,90.98611047327758,4.380093193853659,495.04,81881.71
2013-04-11,5599,99.38330729166667,33.157992916666664,88.65041958333333,4.213527291666667,553.61,90902.31
2013-04-12,5599,99.39027979166667,25.842670833333333,89.89885208333334,5.350231458333333,571.67,94394.75
2013-04-13,5599,99.40589729166666,33.756445,90.76429041666667,4.8161660416666665,591.0,97049.31
2013-04-14,5599,99.47713604166667,34.24667958333333,89.15164520833333,5.292453125,605.94,99526.18
2013-04-15,5599,99.53649041666667,34.3392017117205,89.01725028659861,5.354086038063142,608.46,99834.49
2013-04-16,5599,84.44676520833333,34.56224469006053,88.7042365928367,5.790955202610424,490.43,104762.44
2013-04-17,5599,99.64141208333334,34.44071458333333,89.25034,5.599573958333333,618.44,101413.38
2013-04-18,5599,99.71871229166666,34.31336395833333,89.39745604166667,5.456179166666667,616.69,100594.43
2013-04-19,5599,99.747418125,34.011404166666665,90.98188708333333,5.1778691666666665,610.48,100122.29
2013-04-20,5599,99.75088208333334,34.30889895833333,90.09526166666667,5.492457291666667,612.61,99833.89
2013-04-21,5599,99.74908770833333,34.46817958333333,89.66399416666667,5.650422291666667,607.86,99383.38
2013-04-22,5599,99.798715,34.42976291666667,89.249691875,5.551269791666667,601.26,98220.22
2013-04-23,5599,99.846174375,34.245026458333335,90.27518375,5.333219791666667,594.46,96837.04
2013-04-24,5599,99.84434770833333,34.18459854166667,90.88385520833333,5.330856875,583.12,95824.79
2013-04-25,5599,99.82645770833334,34.27986645833333,90.575606875,5.437697916666667,574.94,94443.64
2013-04-26,5599,99.587375,33.913792916666665,91.49883333333334,5.062422291666667,568.09,92537.71
2013-04-27,5599,99.72724145833334,33.859100625,91.36987625,5.025921666666667,563.28,92821.97
2013-04-28,5599,99.809225625,34.32801979166667,88.94889729166667,5.4918997916666665,569.74,92566.05
2013-04-29,5599,99.79385645833334,34.081265,89.96817854166666,5.2458052083333335,548.64,90409.16
2013-04-30,5599,99.7637,33.78498895833334,91.161606875,4.979311875,577.78,97032.84
2013-05-01,5599,99.75796479166667,34.127704791666666,89.54766208333334,5.327903958333334,565.69,95017.06
2013-05-02,5599,99.75942875,33.920559375,91.13118229166666,5.114194166666667,566.41,94346.28
2013-05-03,5599,99.77144854166667,34.18607333333333,90.08621,5.363139583333333,565.75,93613.96
2013-05-04,5599,99.775319375,34.272924375,89.90024270833334,5.4370925,564.59,94651.15
2013-05-05,5599,99.35325770833333,34.330396875,90.13592708333333,5.50810125,566.61,94880.41
2013-05-06,5599,99.27865958333334,34.35879333333333,90.23630229166666,5.548256041666667,564.4,94680.45
2013-05-07,5599,99.27823416666666,34.18739479166667,91.07704020833333,5.374924375,561.84,94396.65
2013-05-08,5599,99.27278645833333,34.304633333333335,90.762049375,5.477579791666667,558.9,94679.7
2013-05-09,5599,99.29870041666666,34.26938375,91.05011395833333,5.439858958333334,560.27,94617.49
2013-05-10,5599,99.30316895833333,34.19446395833333,90.86842354166667,5.352359791666666,557.64,94327.5
2013-05-11,5599,99.317490625,34.37250708333333,90.64196729166666,5.539955833333333,558.03,94530.69
2013-05-12,5599,97.27569541666666,34.192386382978725,91.23780617021276,5.343581914893617,554.03,93400.25
2013-05-13,5599,97.45862395833333,34.40247914893617,89.94970489361702,5.537843829787234,553.56,93623.79
2013-05-15,5599,96.86312416666667,33.586655061559505,90.19591560875513,4.662613228454172,398.18,67433.0
2013-05-16,5599,100.0,33.73641104166666,90.670754375,4.780137291666667,520.0,87690.34
2013-05-17,5599,80.921506875,35.59230041110387,89.93837446441505,5.631870904809307,391.04,67360.86
2013-05-18,5599,99.71173125,33.84452041666667,91.66183416666667,4.496575625,521.54,89225.22
2013-05-19,5599,99.73792208333333,33.64335125,91.73794729166667,4.6590316666666665,530.41,90741.01
2013-05-20,5599,97.91666666666667,33.61620659574468,91.59104574468086,4.498168510638298,533.66,90510.59
2013-05-21,5599,100.0,33.647204583333334,91.39924479166666,4.591307708333333,538.24,91767.23
2013-05-22,5599,100.0,33.63592520833333,91.23077166666667,4.582309583333333,542.33,91942.61
2013-05-23,5599,100.0,34.04387625,90.17175520833334,4.515251458333333,533.27,90874.36
2013-05-24,5599,100.0,33.338695625,90.65353833333333,4.3410529166666665,531.8,90498.89
2013-05-25,5599,100.0,33.3076625,91.24072625,4.136543541666667,524.99,88836.93
2013-05-26,5599,100.0,33.21220958333333,91.44540708333334,4.1893725,526.08,88793.7
2013-05-27,5599,100.0,33.399370625,91.13260375,4.394027708333334,525.16,89356.36
2013-05-28,5599,100.0,33.657428333333336,90.79155375,4.642540833333333,525.83,89213.48
2013-05-29,5599,100.0,34.16448333333334,91.73316416666667,4.172061041666667,510.64,87591.52
2013-05-30,5599,100.0,33.475020625,91.97712729166666,4.421326458333334,535.0,89289.77
2013-05-31,5599,99.99933375,33.59867729166667,91.73765208333333,4.539085208333334,535.59,89691.5
2013-06-01,5599,100.0,33.711610416666666,91.320510625,4.645702916666667,536.48,90217.63
2013-06-02,5599,100.0,33.701500625,91.72372354166667,4.631156041666666,537.52,90445.56
2013-06-03,5599,100.0,33.73090770833333,91.85734458333333,4.660452291666667,539.19,90529.22
2013-06-04,5599,100.0,33.957995833333335,91.860864375,4.617695416666667,527.94,90325.08
2013-06-05,5599,83.8951325,35.01586104166667,91.56104416666666,5.884722708333333,486.9,88307.13
2013-06-06,5599,83.71412083333334,35.056182291666666,91.61721291666667,5.7691325,488.39,88932.19
2013-06-07,5599,99.72915916666666,33.69040666666667,91.70076229166666,4.534570625,523.27,91337.48
2013-06-08,5599,99.70307770833334,33.63568875,91.656021875,4.5936545833333335,516.87,90411.63
2013-06-09,5599,85.70982042553192,34.17455834499331,91.71514564289953,5.174785246791439,401.07,70919.06
2013-06-10,5599,89.37425145833333,33.03478799552014,91.4140199487038,4.30518038500584,412.17,72032.02
2013-06-11,5599,99.70869979166666,33.445241875,91.66201770833334,4.666373125,494.31,85655.51
2013-06-12,5599,99.850556875,33.90461979166667,90.8304675,5.060111458333333,499.71,86358.19
2013-06-13,5599,100.0,33.70594404255319,91.56522617021277,4.895527659574468,508.22,87622.61
2013-06-14,5599,100.0,33.784771666666664,91.133676875,5.024300625,511.37,88207.82
2013-06-15,5599,100.0,33.94574375,91.275301875,5.080105625,511.01,87850.28
2013-06-16,5599,100.0,33.639764166666666,91.77135729166666,4.885443541666667,516.52,89145.55
2013-06-17,5599,100.0,33.69555166666667,91.927423125,4.911603333333334,526.2,89005.26
2013-06-18,5599,100.0,33.95755979166667,91.443765625,5.206557291666667,526.93,89256.43
2013-06-19,5599,100.0,33.823533125,91.68799979166667,5.064855,527.68,89945.77
2013-06-20,5599,100.0,33.847228125,91.63560333333334,5.090993125,525.85,86185.43
2013-06-21,5599,100.0,33.57962816835207,91.9362961590986,4.879387431006883,472.67,77563.03
2013-06-29,5599,99.87024229166667,32.9956725,91.1237425,4.071844375,492.64,79899.44
2013-06-30,5599,99.9243,33.77103270833334,90.563209375,4.5262247916666665,494.51,83910.23
2013-07-01,5599,99.99990916666667,33.54116479166667,91.42148020833334,4.276343333333333,505.53,83756.93
2013-07-02,5599,99.98328479166666,33.56556770833333,91.11447125,4.629683541666667,518.27,83776.7
2013-07-03,5599,100.0,33.731125,90.96971041666667,4.721448125,519.46,87111.13
2013-07-04,5599,100.0,33.709373125,91.03143520833333,4.7978064583333335,525.32,86973.2
2013-07-05,5599,100.0,33.618784166666664,91.12816354166667,4.619438541666667,534.95,84968.38
2013-07-08,5599,100.0,33.23282041666667,91.45664104166667,4.203737291666667,511.43,82397.97
2013-07-09,5599,93.27726270833334,34.77154912631579,90.87023841052631,5.559551305263158,483.69,79134.98
2013-07-10,5599,99.93789729166667,33.46734895833333,91.67022541666667,4.41554125,520.4,85458.46
2013-07-11,5599,84.49579,34.56920921071628,90.44585865003721,5.3730577679860465,404.23,68882.53
2013-07-12,5599,99.93914104166667,33.59131395833333,91.93209166666666,4.501748958333334,523.4,85103.34
2013-07-13,5599,99.97077125,34.264991458333334,91.87786833333334,4.286932291666667,516.12,85325.61
2013-07-14,5599,99.96926125,34.81514416666667,91.426690625,4.234818541666667,517.75,85234.14
2013-07-15,5599,99.979293125,33.69694979166667,91.69405729166667,4.583922291666667,581.97,93257.25
2013-07-16,5599,99.99650291666667,33.74671083333333,91.81242270833333,4.632808125,575.33,93704.36
2013-07-17,5599,99.999445,33.737205833333334,91.738665625,4.621188541666666,572.78,93076.6
2013-07-18,5599,99.999396875,33.65846166666667,92.074964375,4.548766875,571.98,92796.84
2013-07-19,5599,99.95679791666667,33.69271270833333,91.94579625,4.5752258333333335,568.38,92087.05
2013-07-20,5599,99.98670854166667,33.678229583333334,91.96701875,4.570012916666666,569.04,92388.61
2013-07-21,5599,99.95944875,33.668080208333336,91.870514375,4.56952625,567.41,91682.35
2013-07-25,5599,41.03795770833333,46.74634045534803,86.97235671985847,18.171866382852304,216.41,32518.39
2013-07-26,5599,35.933761875,52.31096708333333,86.754963125,23.926907083333333,217.37,32036.07
2013-07-27,5599,80.54557416666667,37.81606166666667,90.73687708333334,9.126832291666666,437.17,66391.86
2013-07-30,5599,99.25429791666667,32.677046458333336,90.60906895833334,3.709833541666667,547.52,82661.95
2013-08-04,5599,97.85351145833333,33.30012255319149,90.4074659574468,4.229944255319149,521.18,78791.28
2013-08-05,5599,97.84729458333334,33.22983085106383,91.17823808510639,4.496142553191489,533.55,80701.05
2013-08-06,5599,99.99821979166667,33.01108708333334,91.873565,4.213832083333333,540.26,81231.72
2013-08-07,5599,100.0,32.99337583333333,92.231491875,4.1846,547.92,82054.71
2013-08-08,5599,100.0,33.03490291666667,92.27037479166667,4.220220833333333,544.36,81730.85
2013-08-09,5599,100.0,33.22369625,91.95206041666667,4.43315,539.32,81447.88
2013-08-10,5599,100.0,33.16315770833334,92.15864625,4.347684583333334,540.29,81778.51
2013-08-11,5599,99.94517270833333,33.63811354166667,92.036285,4.403277708333333,531.82,80772.94
2013-08-12,5599,99.99214083333334,33.664283125,92.18327604166667,4.229469166666667,527.03,80701.91
2013-08-13,5599,99.975906875,33.3679025,92.06388104166666,4.40914,531.69,81009.32
2013-08-14,5599,99.95801770833333,33.2905625,92.168588125,4.478469583333333,534.08,81046.17
2013-08-15,5599,99.88377604166666,33.624158125,91.47203958333333,4.838262708333334,530.29,80700.98
2013-08-16,5599,99.97388270833333,33.401115625,91.75706645833333,4.570677291666667,540.4,81588.21
2013-08-17,5599,99.90317479166667,33.66731333333333,91.024925625,4.8715175,531.72,80747.57
2013-08-18,5599,100.0,33.627103958333336,90.80678604166667,4.782793541666667,533.77,81147.16
2013-08-19,5599,100.0,33.44339041666667,91.683164375,4.607148125,552.66,83690.03
2013-08-20,5599,100.0,33.49345854166667,91.722148125,4.667390416666667,544.62,82999.34
2013-08-21,5599,100.0,33.45142895833333,91.89963083333333,4.653132708333334,534.43,81456.47
2013-08-22,5599,97.91666666666667,33.466792340425535,91.60690276595744,4.670526507092198,528.12,80153.75
2013-08-23,5599,100.0,33.384991875,91.73949583333334,4.610057916666666,529.89,81134.6
2013-08-24,5599,100.0,33.479065625,91.11550395833333,4.705883333333333,528.26,81024.28
2013-08-25,5599,100.0,33.373863541666665,91.58068,4.596248541666666,525.74,80327.37
2013-08-26,5599,100.0,33.47495625,91.94126020833333,4.700198333333334,522.01,79747.27
2013-08-27,5599,100.0,33.62520583333333,91.40548729166666,4.697383958333333,565.25,88108.41
2013-08-28,5599,99.99811145833333,33.231579375,92.19105229166667,4.373199375,487.72,87071.55
2013-08-29,5599,99.988386875,33.34843958333333,91.983904375,4.60505,490.27,88036.98
2013-08-30,5599,99.99001520833333,33.567585208333334,91.62826791666667,4.782637916666666,496.78,88713.54
2013-08-31,5599,99.982568125,33.23334666666667,91.80414333333333,4.624580625,500.71,89256.66
2013-09-01,5599,99.97197145833333,33.34887333333333,91.65299729166667,4.686848333333334,501.0,89606.15
2013-09-02,5599,99.99805083333334,33.59455104166667,91.86609020833333,4.56934,520.46,91555.08
2013-09-03,5599,99.98980083333333,33.602945625,91.85101270833333,4.7712875,524.59,81710.38
2013-09-04,5599,99.99532354166666,33.78519333333333,91.15009895833333,4.982513333333333,528.03,82286.33
2013-09-05,5599,76.87701333333334,38.64288166666667,90.644708125,9.972114583333333,414.29,64157.93
2013-09-06,5599,45.57707625,45.703045208333336,90.0106975,17.089596666666665,260.2,39757.3
2013-09-07,5599,45.54437479166667,45.70922,89.92382083333334,17.22397375,258.92,39549.68
2013-09-08,5599,45.548343125,45.49956208333333,90.30653020833333,16.98736125,257.43,39160.98
2013-09-09,5599,45.569056875,45.358249791666665,90.34856916666666,16.841209166666665,259.06,39528.88
2013-09-10,5599,45.529364375,45.27106354166666,89.88226395833334,16.762921666666667,253.66,38668.27
2013-09-11,5599,45.56349145833333,45.10387729166667,90.067048125,16.576056458333333,249.96,38198.16
2013-09-15,5599,93.94878125,32.09479833333334,89.19377020833333,3.5931525,434.55,66623.5
2013-09-16,5599,80.400943125,35.59968484243111,85.6057226902,7.1540997252,397.03,61274.91
2013-09-17,5599,99.32947875,32.843911041666665,90.30988208333333,4.230093541666666,494.2,76421.31
2013-09-22,5599,93.72446875,32.372815350749015,90.65325779395006,3.678457515978975,383.41,58823.8
2013-09-23,5599,99.39877645833333,32.372227083333335,91.762406875,3.679623125,492.62,75611.16
2013-09-24,5599,99.32879229166667,32.52507166666667,91.79995645833333,3.8325375,408.26,62907.16
2013-09-25,5599,99.36463125,32.54548770833333,91.85678916666667,3.8364066666666665,410.28,63325.4
2013-09-26,5599,99.40744041666666,32.52086895833333,92.0138275,3.793893333333333,411.89,63553.37
2013-09-29,5599,99.15127020833333,32.64159625,91.00006270833333,3.79136625,367.22,56883.75
2013-09-30,5599,99.16504020833334,32.94416145833333,90.45974354166667,4.066016666666667,375.93,58114.07
2013-10-01,5599,99.16389916666667,32.96379395833333,90.47688583333333,4.093443333333333,375.71,57998.73
2013-10-02,5599,99.169516875,33.051295208333336,90.520041875,4.156987708333333,295.03,45600.83
2013-10-03,5599,99.161791875,33.065863541666666,90.133839375,4.199351666666667,293.47,45544.66
2013-10-04,5599,99.22588041666667,33.048029166666666,90.473161875,4.166881458333333,292.86,45402.64
2013-10-05,5599,99.437079375,32.69015916666667,91.54125104166667,3.772641875,296.71,45599.61
2013-10-06,5599,99.61135625,32.90302375,89.98880354166667,4.002224583333334,298.71,45849.47
2013-10-07,5599,97.59482854166667,32.879093617021276,89.54784468085106,3.980661914893617,298.45,46032.66
2013-10-08,5599,99.773069375,32.82413145833333,90.45296229166667,3.9181666666666666,295.29,45517.85
2013-10-09,5599,99.74402083333334,32.662713333333336,91.30760020833333,3.7404785416666666,292.16,45157.33
2013-10-10,5599,99.73764229166666,32.69473145833334,91.23671291666666,3.7946277083333335,292.9,45090.81
2013-10-13,5599,99.05373583333333,32.111915625,90.72181,3.29561625,279.17,43207.32
2013-10-14,5599,99.54420291666666,32.806275625,90.56987895833333,3.6967672916666667,279.23,43371.54
2013-10-15,5599,97.539795,32.870409787234045,91.19375680851064,3.5577631914893617,280.73,43402.9
2013-10-16,5599,99.61915104166667,32.81360875,91.35689375,3.6072545833333334,283.09,43785.59
2013-10-17,5599,100.0,32.546910625,91.31185979166666,3.73476375,288.49,44749.05
2013-10-18,5599,99.588056875,32.56176645833333,91.39265645833333,3.7039175,284.86,44025.76
2013-10-19,5599,99.517356875,33.067858125,89.67192708333333,4.175208125,282.54,43648.88
2013-10-20,5599,99.50070541666666,33.08821833333333,88.58579270833333,4.254326458333333,287.52,44858.05
2013-10-21,5599,99.49150458333334,33.037515416666665,88.79558979166667,4.213353958333333,282.06,44082.24
2013-10-22,5599,99.62544645833333,33.03980375,89.54717083333334,4.198167708333333,285.59,44176.62
2013-10-23,5599,99.66574833333334,32.900176458333334,90.45025229166667,4.055715625,285.87,44095.15
2013-10-24,5599,97.70252625,32.794852978723405,89.93941531914894,3.9435840425531916,286.93,44205.77
2013-10-25,5599,99.690960625,32.926062083333335,90.31012125,4.096526666666667,286.03,44107.49
2013-10-26,5599,99.72568333333334,32.890014791666665,90.3877625,4.034643125,285.36,43883.41
2013-10-27,5599,95.0920712,33.45898977723579,89.32183654237673,4.623114986983087,280.98,43383.87
2013-10-31,5599,100.0,32.45903125,88.65325604166667,3.8647429166666667,276.81,42446.66
2013-11-01,5599,99.19064166666666,32.638039791666664,87.92688125,4.010843541666667,281.1,43128.59
2013-11-02,5599,99.11998645833333,32.61831791666667,89.56172,3.9857058333333333,289.26,42764.25
2013-11-07,5599,100.0,31.756746089116625,87.79980061062159,2.966539633358258,148.58,22562.47
2013-11-08,5599,99.44500541666666,32.20391791666667,88.1076,3.363043333333333,259.94,39713.4
2013-11-09,5599,99.4365,32.066142916666664,90.82450541666667,3.2093589583333335,256.51,39269.09
2013-11-10,5599,99.38273375,32.1265125,90.876585,3.272830416666667,255.68,39394.52
2013-11-11,5599,78.65950270833333,35.93038791666667,88.500401875,7.082051666666667,228.51,34677.51
2013-11-12,5599,98.98683020833333,32.69261041666667,89.349660625,3.6536122916666667,273.47,41613.23
2013-11-13,5599,99.618300625,32.645261041666664,89.68264916666666,3.5835510416666665,271.33,41464.2
2013-11-14,5599,99.696076875,32.471957083333336,90.005801875,3.6057591666666666,274.55,42323.05
2013-11-15,5599,99.79639166666666,32.564247083333335,89.45350145833333,3.705397291666667,277.47,42629.63
2013-11-16,5599,99.75020666666667,32.66272229166667,89.21828645833334,3.7980172916666666,280.21,42722.85
2013-11-17,5599,99.60091854166667,32.59824729166667,90.29823604166667,3.7320183333333334,272.16,41763.9
2013-11-18,5599,99.66419666666667,32.55193,90.47974875,3.673057291666667,272.09,41984.25
2013-11-19,5599,99.6158775,32.473456666666664,90.43861229166667,3.5805570833333333,267.04,41351.92
2013-11-20,5599,99.62057,32.738293541666664,89.34971729166666,3.8563210416666664,273.73,42421.44
2013-11-21,5599,99.67915166666667,32.52869166666667,90.70675145833333,3.6581958333333335,274.09,42237.38
2013-11-22,5599,99.74448333333333,32.382204791666666,91.22143666666666,3.504740208333333,277.75,42741.0
2013-11-23,5599,99.73162270833333,32.37321291666667,91.27475291666667,3.499131875,273.88,42012.51
2013-11-24,5599,99.62912916666667,32.45244354166667,90.729951875,3.585524375,271.59,42245.2
2013-11-25,5599,99.70244125,32.423314166666664,90.91891833333334,3.571613125,271.85,42340.08
2013-11-26,5599,99.808485,32.59910729166667,90.00858729166667,3.7370922916666665,272.84,42534.86
2013-11-27,5599,99.71805791666667,32.424359583333334,91.06808583333333,3.5572514583333334,272.37,42317.17
2013-11-28,5599,99.67970125,32.42269291666667,90.96280458333334,3.55674875,271.91,42369.52
2013-11-29,5599,99.59318104166667,32.57297625,89.90432125,3.692145,270.19,42231.31
2013-11-30,5599,99.586926875,32.459751041666664,90.83498041666667,3.588806875,271.16,42264.18
2013-12-01,5599,99.59993291666666,32.396797916666664,90.95139333333333,3.533830625,271.62,42186.03
2013-12-02,5599,99.69067520833333,32.710586875,88.94376583333333,3.832209166666667,281.46,43637.16
2013-12-03,5599,99.69703791666667,32.650591666666664,89.47436875,3.7792,280.77,43239.47
2013-12-04,5599,99.55774520833333,32.499764166666665,90.50622666666666,3.630944791666667,271.96,41522.14
2013-12-05,5599,95.56766458333334,33.17694939168943,88.15405191690033,4.299304622684058,264.79,41050.58
2013-12-07,5599,99.22355979166667,32.201570833333335,90.22050854166666,3.401390833333333,251.57,39497.78
2013-12-08,5599,99.68345354166667,32.340566875,89.49750708333333,3.65465,264.78,41437.54
2013-12-12,5599,95.40340916666666,31.922470530973452,88.23160501896334,3.225094892541087,209.17,33320.93
2013-12-14,5599,100.0,32.28909551171393,87.75227815043156,3.7146241923551173,215.12,33445.88
2013-12-16,5599,100.0,32.74255399880716,88.24585296032743,4.110052807264177,253.67,39168.61
2013-12-17,5599,100.0,32.75588729166667,88.21647770833333,4.142578958333333,284.01,43589.6
2013-12-18,5599,100.0,32.88651229166667,89.04402104166667,4.266824166666667,275.19,42532.94
2013-12-19,5599,100.0,32.842828125,88.06218208333334,4.199880416666667,274.85,42441.9
2013-12-21,5599,99.80814270833334,32.8336667677481,87.71253360874701,4.088841107313789,259.98,40805.22
2013-12-22,5599,100.0,32.80077729166667,88.9175825,4.146270625,276.48,42797.36
2013-12-23,5599,99.80330645833334,32.93579416666667,88.92473895833334,4.2834775,274.74,42528.06
2013-12-24,5599,99.80115979166666,32.99870020833333,88.27480208333333,4.335131666666666,274.49,42477.52
2013-12-25,5599,99.91111729166667,33.058162083333336,87.24525,4.391606458333333,282.76,43702.08
2013-12-26,5599,86.90284875,33.36916225913563,87.92546952576122,4.785098822391987,240.71,37720.68
2013-12-28,5599,99.39664791666667,33.012274166666664,87.40853041666666,3.939931875,268.24,41859.95
2013-12-29,5599,99.46836895833333,32.373492291666665,90.82830125,3.739697083333333,273.76,42372.83
2013-12-30,5599,99.44573875,32.89405875,89.229470625,4.275100833333333,273.25,42356.03
2013-12-31,5599,80.48984333333334,36.18394359683341,86.07615980563082,6.298745570825168,239.21,38103.34
2014-01-01,5599,99.14743458333334,32.843716666666666,89.54353395833333,4.211773333333333,276.25,43268.98
2014-01-02,5599,99.30609854166667,32.97856958333333,89.05309208333334,4.3333725,275.19,42627.15
2014-01-03,5599,76.35211291666667,37.81481854166667,88.39725416666667,9.253282708333334,232.87,36286.84
2014-01-06,5599,98.88916458333334,32.311341666666664,88.364278125,3.4901925,260.47,40551.43
